会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
クリアル,2998,不動産業,グロース（内国株式）,2025-03-31,東京都,26068520960,4.905639,41823444000.0,1968260000.0,0.02701,1351394000.0,0.02464,0.19254999,0.09962387266641806,4.2118106,47663085000.0,45999465000.0,50755665000.0,4760856000.0,15699531000.0,1036000.0,3093305200.0,0.11866055633714019
ホームポジション,2999,不動産業,スタンダード（内国株式）,2024-08-31,東京都,4062326016,0.70443684,19730322000.0,-570430000.0,0.04223,-691102000.0,0.02229,0.08404,0.2958740085024557,,8190678000.0,6316344000.0,11152104000.0,7290858000.0,2662937000.0,,2961426000.0,0.7289976206577311
クラシル,299A,サービス業,グロース（内国株式）,2025-03-31,東京都,53917511680,4.860534,13101675000.0,2662664000.0,0.1983,1691530000.0,0.12995,,0.8053196371207031,,2561129000.0,2561129000.0,11026552000.0,,8888392000.0,172426000.0,8586121200.0,0.15924550173900012
片倉工業,3001,繊維製品,スタンダード（内国株式）,2024-12-31,東京都,84156481536,0.977995,39424000000.0,4129000000.0,0.15379,3524000000.0,0.12885,0.060149997,0.6111119003309988,,51057000000.0,20095000000.0,58437000000.0,9752000000.0,30419000000.0,32887000000.0,30400900000.0,0.36124252636435694
グンゼ,3002,繊維製品,プライム（内国株式）,2025-03-31,大阪府,124197920768,1.1202505,137117000000.0,7922000000.0,0.047709998,6279000000.0,0.01973,0.02315,0.7463880208170244,8.300781,38700000000.0,24551000000.0,77974000000.0,10059000000.0,10541000000.0,3924000000.0,42020800000.0,0.33833738713302836
ヒューリック,3003,不動産業,プライム（内国株式）,2024-12-31,,1228579536896,1.4422438,591615000000.0,163361000000.0,0.25228,102341000000.0,0.15463,0.13064,0.2732314726289672,11.877845,2192592000000.0,462754000000.0,583864000000.0,1870997000000.0,134462000000.0,420487000000.0,-1314387100000.0,-1.069842904368074
神栄,3004,卸売業,スタンダード（内国株式）,2025-03-31,兵庫県,8859000832,0.90286857,40158000000.0,1387000000.0,0.038340002,1321000000.0,0.04517,0.21613,0.318663377113417,,18779000000.0,13439000000.0,17502000000.0,13341000000.0,1146000000.0,5889000000.0,2845300000.0,0.32117617482576166
ＭＩＣ,300A,サービス業,スタンダード（内国株式）,2025-03-31,東京都,17757100032,,12275062000.0,998781000.0,0.0,650093000.0,0.0,,0.7736369465866347,,2418440000.0,2346975000.0,6080381000.0,301113000.0,3661159000.0,,3661941000.0,0.20622404522139484
ポラリス・ホールディングス,3010,サービス業,スタンダード（内国株式）,2025-03-31,東京都,46049341440,1.6412838,27881446000.0,2804095000.0,0.08253,2610672000.0,0.08439,0.16439,0.42172681830236525,13.115845,38845394000.0,8229253000.0,13101826000.0,31831136000.0,7514013000.0,2415000.0,-25741877500.0,-0.5590064199623872
バナーズ,3011,小売業,スタンダード（内国株式）,2025-03-31,埼玉県,2205006336,0.8464464,5601270000.0,343910000.0,0.05928,250019000.0,0.044180002,0.09669,0.29733566852011595,,6210017000.0,1466559000.0,2046985000.0,3101854000.0,1098894000.0,1502000.0,-4161980600.0,-1.88751412277121
アプライド,3020,小売業,スタンダード（内国株式）,2025-03-31,福岡県,10433313792,0.8659663,47288000000.0,2670000000.0,0.058480002,1767000000.0,0.03904,0.16289,0.5867486000297338,,8228000000.0,7504000000.0,14565000000.0,399000000.0,5971000000.0,33000000.0,6360100000.0,0.6095953909559169
パシフィックネット,3021,サービス業,スタンダード（内国株式）,2025-05-31,東京都,7131396096,2.1415272,8099541000.0,842253000.0,0.13518,529682000.0,0.07486,0.20725,0.273213099605406,,8986619000.0,4129762000.0,2360327000.0,7669651000.0,1215270000.0,,-6626292000.0,-0.9291717793822569
ラサ商事,3023,卸売業,スタンダード（内国株式）,2025-03-31,,17872605184,0.82273984,26568000000.0,2532000000.0,0.05029,2079000000.0,0.07755,0.09770001,0.6572957695661324,,11398000000.0,8518000000.0,20219000000.0,4014000000.0,5732000000.0,5185000000.0,12450500000.0,0.696624799340725
クリエイト,3024,卸売業,スタンダード（内国株式）,2025-03-31,,4526552064,0.85697675,36550093000.0,758790000.0,0.015190001,486465000.0,0.01423,0.103360005,0.30666584434782773,,12040113000.0,10141947000.0,12993963000.0,1119150000.0,1416922000.0,150115000.0,1058930500.0,0.23393755004427141
アルペン,3028,小売業,プライム（内国株式）,2025-06-30,,89625698304,0.74275863,268655000000.0,8518000000.0,0.009430001,5573000000.0,0.01978,0.04527,0.5882915695415696,18.107477,84778000000.0,73233000000.0,113597000000.0,11774000000.0,15150000000.0,4964000000.0,32293800000.0,0.3603185315272319
ビースタイルホールディングス,302A,サービス業,グロース（内国株式）,2025-03-31,東京都,1739520000,1.3771149,11214027000.0,323155000.0,0.03746,195800000.0,0.01746,0.20778,0.304324268065687,,2887551000.0,1457611000.0,3674750000.0,1543880000.0,2400255000.0,26890000.0,806022000.0,0.463358857615894
ハブ,3030,小売業,スタンダード（内国株式）,2025-02-28,,9735308288,3.1649194,10715093000.0,453162000.0,0.04323,446030000.0,0.04439,0.16882999,0.4680804720669163,19.846153,3289501000.0,1708141000.0,3292130000.0,1440586000.0,2642419000.0,273667000.0,194195900.0,0.019947586070732968
ラクーンホールディングス,3031,情報・通信業,プライム（内国株式）,2025-04-30,東京都,12847695872,2.8423274,6098405000.0,1254725000.0,0.17384,836932000.0,0.13113,0.16799,0.2826683803352827,12.295719,11633568000.0,10694345000.0,13312957000.0,1226250000.0,4340522000.0,681766000.0,2156625200.0,0.16786085392168287
クオールホールディングス,3034,小売業,プライム（内国株式）,2025-03-31,東京都,74655301632,1.4084338,263972000000.0,13465000000.0,0.05009,5164000000.0,0.02249,0.14739001,0.357752600692683,6.075794,97533000000.0,74202000000.0,60348000000.0,41071000000.0,26727000000.0,143000000.0,-37084900000.0,-0.49674837806969696
ケイティケイ,3035,卸売業,スタンダード（内国株式）,2024-08-31,愛知県,3368440576,0.75238764,18109789000.0,383413000.0,0.02149,345327000.0,0.01754,0.07644,0.47488159195451235,,4656007000.0,4168032000.0,5752993000.0,897094000.0,2262092000.0,725170000.0,1604605000.0,0.47636434836723685
アルコニックス,3036,卸売業,プライム（内国株式）,2025-03-31,東京都,63247372288,0.90852654,197004000000.0,6920000000.0,0.03971,4805000000.0,0.02319,0.06741,0.3544605714169472,,126325000000.0,103196000000.0,144374000000.0,53741000000.0,18762000000.0,8577000000.0,24052900000.0,0.38029880341074007
神戸物産,3038,卸売業,プライム（内国株式）,2024-10-31,兵庫県,832222068736,5.3732166,507883000000.0,34358000000.0,0.080819994,21443000000.0,0.060489997,0.23345,0.5688883937752793,36.625755,100618000000.0,56929000000.0,161089000000.0,37001000000.0,107272000000.0,424000000.0,60767800000.0,0.07301873175785362
ｖｉｓｕｍｏ,303A,情報・通信業,グロース（内国株式）,2025-03-31,東京都,1594438016,3.0626426,829121000.0,79988000.0,0.01398,48907000.0,0.05899,0.10929,0.7481031866464339,,175296000.0,151327000.0,453359000.0,,347308000.0,,278063000.0,0.17439561601622022
ソリトンシステムズ,3040,情報・通信業,プライム（内国株式）,2024-12-31,東京都,32829204480,2.717608,18606000000.0,2044000000.0,0.04897,1725000000.0,0.09146,0.14616999,0.527011938503822,21.033255,11003000000.0,10845000000.0,20897000000.0,191000000.0,14692000000.0,56000000.0,9933200000.0,0.3025720591570058
ビューティカダンホールディングス,3041,卸売業,スタンダード（内国株式）,2024-06-30,熊本県,1849437312,3.0274959,6982903000.0,84866000.0,-0.0066500003,28541000.0,0.0055199997,0.07279,0.2001955931206853,,2173778000.0,1282422000.0,1799228000.0,1483027000.0,1071375000.0,190862000.0,-240946600.0,-0.13028103112045358
セキュアヴェイル,3042,情報・通信業,グロース（内国株式）,2025-03-31,大阪府,2637516288,2.1965919,1149075000.0,35122000.0,0.12584,42811000.0,0.08259,0.08963,0.7640961483455176,,366186000.0,353359000.0,1428274000.0,2269000.0,1112261000.0,59397000.0,1103665900.0,0.4184489419160698
カワサキ,3045,卸売業,スタンダード（内国株式）,2024-08-31,大阪府,2985836032,0.69669557,2182874000.0,402368000.0,0.28369,293445000.0,0.14129,0.05171,0.6838912728106801,,2567510000.0,701621000.0,1002432000.0,1297220000.0,570344000.0,,-1565078000.0,-0.5241674302361691
ジンズホールディングス,3046,小売業,プライム（内国株式）,2024-08-31,東京都,160350879744,5.051887,82999000000.0,7836000000.0,0.11686,4671000000.0,0.08569,0.29057,0.47358487074628525,28.226303,28448000000.0,25663000000.0,32254000000.0,12373000000.0,18673000000.0,952000000.0,4472400000.0,0.027891334348400094
ビックカメラ,3048,小売業,プライム（内国株式）,2024-08-31,,266159603712,1.5788891,922572000000.0,24389000000.0,0.02355,13908000000.0,0.01793,0.10074,0.3187634867265519,19.888689,285071000000.0,213009000000.0,263467000000.0,104282000000.0,71396000000.0,25468000000.0,-3776400000.0,-0.014188479195686969
フォルシア,304A,情報・通信業,グロース（内国株式）,2025-02-28,東京都,2498293248,1.274035,2310220000.0,215336000.0,0.0305,131697000.0,0.042940002,,0.8847998094574968,,252477000.0,252476000.0,1813766000.0,,1230480000.0,,1561289000.0,0.6249422485730546
ＤＣＭホールディングス,3050,小売業,プライム（内国株式）,2025-02-28,東京都,194962309120,0.68914884,544602000000.0,33231000000.0,0.07858,17144000000.0,0.03271,0.064559996,0.40790757111813514,9.965754,383638000000.0,127710000000.0,292374000000.0,293591000000.0,119429000000.0,35869000000.0,-66155700000.0,-0.3393255870768382
ペッパーフードサービス,3053,小売業,スタンダード（内国株式）,2024-12-31,東京都,10994856960,-0.7406825,13988000000.0,77000000.0,-0.25847,28000000.0,-0.21893999,,0.5584898971995746,,2491000000.0,1719000000.0,3493000000.0,0.0,2179000000.0,20000000.0,1016000000.0,0.0924068410981856
ハイパー,3054,卸売業,スタンダード（内国株式）,2024-12-31,東京都,3051546368,0.988835,12409590000.0,262129000.0,0.01804,218420000.0,0.021930002,0.09882,0.39130668387427336,,4542901000.0,4097517000.0,6768434000.0,806227000.0,2358821000.0,44291000.0,2256536700.0,0.7394731810937372
三洋堂ホールディングス,3058,小売業,スタンダード（内国株式）,2025-03-31,愛知県,4981841408,1.772039,16605085000.0,123634000.0,-0.01487,177821000.0,0.0194,0.11886,0.22728128706933098,,9589154000.0,6525595000.0,8474200000.0,2728674000.0,2365078000.0,340043000.0,-876923900.0,-0.1760240497804301
ヒラキ,3059,小売業,スタンダード（内国株式）,2025-03-31,兵庫県,4049682688,0.6333566,12960074000.0,-3812000.0,-0.03955,-771903000.0,-0.06931,-0.12681,0.4324902242175204,,8506160000.0,3456103000.0,10317122000.0,6635923000.0,6480986000.0,126497000.0,1899509900.0,0.4690515396746067
ジェイグループホールディングス,3063,小売業,グロース（内国株式）,2025-02-28,愛知県,9316585472,4.476985,10742457000.0,377105000.0,0.02378,458211000.0,0.00792,0.04719,0.19472309065637317,23.880125,7865200000.0,1682174000.0,2379582000.0,5800085000.0,1638703000.0,7330000.0,-5480487000.0,-0.588250600659546
ＭｏｎｏｔａＲＯ,3064,小売業,プライム（内国株式）,2024-12-31,大阪府,1097416507392,9.606643,288119000000.0,37067000000.0,0.14033,26338000000.0,0.0,,0.7150481286372287,36.28224,40762000000.0,36461000000.0,94116000000.0,1336000000.0,30727000000.0,1500000000.0,54404000000.0,0.04957461422672654
ライフフーズ,3065,小売業,スタンダード（内国株式）,2025-02-28,大阪府,5042098176,2.8010771,9783103000.0,347467000.0,0.022090001,402103000.0,0.03148,0.18746,0.4133294613324449,,2387894000.0,1518440000.0,2632099000.0,556410000.0,2230603000.0,200000000.0,384205000.0,0.07619942860866659
東京一番フーズ,3067,小売業,スタンダード（内国株式）,2024-09-30,東京都,4034565888,2.2880514,7452170000.0,217976000.0,-0.049089998,39315000.0,-0.00703,-0.02799,0.37053337716254553,,2688530000.0,1097331000.0,1962792000.0,1805273000.0,935487000.0,,-725738000.0,-0.179880071399642
ＷＤＩ,3068,小売業,スタンダード（内国株式）,2025-03-31,東京都,18795175936,2.9157887,31952794000.0,749249000.0,0.03147,930006000.0,0.00488,-0.0016,0.28500796947413354,,14439991000.0,5197143000.0,8457062000.0,9376979000.0,5152618000.0,318096000.0,-5760261800.0,-0.30647554561949486
ＪＦＬＡホールディングス,3069,食料品,スタンダード（内国株式）,2025-03-31,東京都,6993098240,0.9504021,65207679000.0,1310526000.0,0.02544,638153000.0,0.0025099998,0.02301,0.18070923823106547,,30383394000.0,9432427000.0,20848396000.0,19271221000.0,4574358000.0,1249611000.0,-8660270300.0,-1.2384024938279716
ジェリービーンズグループ,3070,卸売業,グロース（内国株式）,2025-01-31,東京都,6024344064,3.675685,831619000.0,-519976000.0,-0.09134,-519966000.0,-0.48115003,-1.33258,0.3271801703977272,,423203000.0,247939000.0,614664000.0,181785000.0,265170000.0,73000.0,191512100.0,0.031789701578372534
ストリーム,3071,小売業,スタンダード（内国株式）,2025-01-31,東京都,2929468928,1.0443761,30296973000.0,260666000.0,0.00415,4166000.0,-0.00114,-0.01596,0.45882187999681534,,3392064000.0,3245912000.0,5351599000.0,843094000.0,895143000.0,10318000.0,1966757600.0,0.6713700156371825
ＤＤグループ,3073,小売業,プライム（内国株式）,2025-02-28,東京都,30598238208,3.3375027,38578000000.0,3738000000.0,0.07476,2397000000.0,0.058819998,0.22427,0.25844060433768806,9.8369255,22565000000.0,6500000000.0,11311000000.0,16583000000.0,7382000000.0,1424000000.0,-10257200000.0,-0.3352219147479617
銚子丸,3075,小売業,スタンダード（内国株式）,2024-05-31,,18942076928,2.2861536,21360275000.0,1709008000.0,0.07649,1073574000.0,0.033469997,,0.72487621497754,,3533368000.0,3032214000.0,8075579000.0,198000000.0,6585878000.0,20000000.0,4556211000.0,0.2405338663399182
あい　ホールディングス,3076,卸売業,プライム（内国株式）,2025-06-30,東京都,140802473984,1.2853627,66197000000.0,8892000000.0,0.095649995,21280000000.0,0.32146,0.22103001,0.7774189885455552,7.5622315,28841000000.0,16565000000.0,83265000000.0,1064000000.0,45055000000.0,5138000000.0,58020600000.0,0.4120708845399487
ホリイフードサービス,3077,小売業,スタンダード（内国株式）,2025-03-31,茨城県,3557134336,7.0022335,4770191000.0,199677000.0,0.03866,175313000.0,0.04555,,0.15719007705961038,,2501308000.0,2074243000.0,2163287000.0,1634930000.0,1814136000.0,147923000.0,-234474900.0,-0.06591679645803515
ディーブイエックス,3079,卸売業,スタンダード（内国株式）,2025-03-31,東京都,13184318464,1.522906,50321644000.0,537458000.0,0.00389,410119000.0,0.0061799996,0.03809,0.3574273278631604,,16409636000.0,15881367000.0,23436673000.0,13423000.0,5058521000.0,323874000.0,7253748800.0,0.5501800354570076
ジェーソン,3080,小売業,スタンダード（内国株式）,2025-02-28,千葉県,9288497152,1.4708627,28297699000.0,538544000.0,0.01779,345589000.0,0.00664,0.029660001,0.5801503583255543,,4559256000.0,3445217000.0,7086489000.0,958734000.0,4113685000.0,,2527233000.0,0.2720820126919925
きちりホールディングス,3082,小売業,スタンダード（内国株式）,2024-06-30,東京都,10395703296,5.2265897,13747050000.0,784947000.0,0.01116,256555000.0,0.02059,0.15517001,0.2380631548686331,33.454544,5701604000.0,2531574000.0,4270249000.0,3766424000.0,2983497000.0,117412000.0,-1349166600.0,-0.12978117608638606
スターシーズ,3083,小売業,スタンダード（内国株式）,2025-02-28,東京都,5430087680,3.130718,5110179000.0,-282035000.0,-0.15785,-530682000.0,-0.12076,-0.48294997,0.2529111896664969,,1674731000.0,1049424000.0,1527243000.0,725633000.0,281961000.0,127048000.0,-58554400.0,-0.010783324957286877
Ｊ．フロント　リテイリング,3086,小売業,プライム（内国株式）,2025-02-28,東京都,576623017984,1.4242916,441877000000.0,58199000000.0,0.12817,41424000000.0,0.06782,0.07403,0.3518851141651355,18.242926,740913000000.0,341341000000.0,241045000000.0,363577000000.0,54975000000.0,81535000000.0,-442793500000.0,-0.7679081240081306
ドトール・日レスホールディングス,3087,小売業,プライム（内国株式）,2025-02-28,,102240624640,1.002418,148822000000.0,9600000000.0,0.06367,6880000000.0,0.04303,0.06466,0.7747928958817569,15.858428,29882000000.0,21084000000.0,58792000000.0,2112000000.0,38990000000.0,1087000000.0,29670900000.0,0.2902065603029555
マツキヨココカラ＆カンパニー,3088,小売業,プライム（内国株式）,2025-03-31,東京都,1151326617600,2.267845,1061626000000.0,82086000000.0,0.072399996,54675000000.0,0.052010003,0.1097,0.7306546199388311,20.821632,191283000000.0,162640000000.0,364316000000.0,2205000000.0,111750000000.0,27786000000.0,192483200000.0,0.16718383563583478
テクノアルファ,3089,卸売業,スタンダード（内国株式）,2024-11-30,東京都,2254735104,1.0056804,3969934000.0,276602000.0,0.27627,212418000.0,0.10880999,0.23341,0.6487692202048054,,1058775000.0,933384000.0,2549700000.0,512915000.0,449332000.0,100000000.0,1560925000.0,0.6922875317951319
ブロンコビリー,3091,小売業,プライム（内国株式）,2024-12-31,,55827091456,2.6399527,26617496000.0,2531268000.0,0.105220005,1715475000.0,0.06058,0.08636,0.8186810569631672,23.034397,4446115000.0,3735460000.0,9893453000.0,333100000.0,7388509000.0,168634000.0,5565381800.0,0.09968962478345023
ＺＯＺＯ,3092,小売業,プライム（内国株式）,2025-03-31,千葉県,1129725296640,11.906426,213131000000.0,64763000000.0,0.27633,45346000000.0,0.20594999,0.49019,0.5256269634204781,7.4659576,89092000000.0,79828000000.0,147394000000.0,20000000000.0,91486000000.0,931000000.0,58953700000.0,0.052184101901000694
トレジャー・ファクトリー,3093,小売業,プライム（内国株式）,2025-02-28,東京都,39372619776,3.5049143,42207000000.0,4035000000.0,0.03987,2709000000.0,0.062230002,0.27559,0.499951992318771,12.298681,10330000000.0,7826000000.0,13274000000.0,5621000000.0,3014000000.0,,2944000000.0,0.07477277399241151
スーパーバリュー,3094,小売業,スタンダード（内国株式）,2025-02-28,埼玉県,10049662976,1.2084914,66487429000.0,-2756869000.0,0.03032,-2790501000.0,0.0091699995,0.123950005,0.105415648261965,,13726369000.0,10438644000.0,4257534000.0,5282612000.0,1422975000.0,,-9468835000.0,-0.9422042333770696
オーシャンシステム,3096,小売業,スタンダード（内国株式）,2025-03-31,新潟県,13122660352,1.1252471,91061863000.0,1752110000.0,0.02642,1049738000.0,0.011720001,0.09733,0.4652656053823502,,12877617000.0,9072808000.0,11172079000.0,3340557000.0,4780051000.0,579274000.0,-1300046200.0,-0.09906879894227107
物語コーポレーション,3097,小売業,プライム（内国株式）,2025-06-30,愛知県,150992060416,3.7489326,123921000000.0,9244000000.0,0.07348,6157000000.0,0.04968,0.17478001,0.5440791073406641,19.237375,33665000000.0,18811000000.0,21139000000.0,15348000000.0,12520000000.0,57000000.0,-12486100000.0,-0.08269375201318135
三越伊勢丹ホールディングス,3099,小売業,プライム（内国株式）,2025-03-31,東京都,863408685056,1.5123472,555517000000.0,76315000000.0,0.12601,52814000000.0,0.10536,0.09734,0.49919467607068274,15.191676,602851000000.0,379344000000.0,254916000000.0,86329000000.0,38795000000.0,148975000000.0,-243652500000.0,-0.2821983427051083
東洋紡,3101,化学,プライム（内国株式）,2025-03-31,大阪府,99987791872,0.5168764,422032000000.0,16653000000.0,0.0541,2003000000.0,0.0066500003,0.02418,0.31614165772362857,9.469728,385755000000.0,160320000000.0,267495000000.0,261070000000.0,28581000000.0,12274000000.0,-109668200000.0,-1.0968159006890805
ユニチカ,3103,繊維製品,プライム（内国株式）,2025-03-31,大阪府,11127321600,0.2978804,126411000000.0,5851000000.0,0.09204,-24283000000.0,-0.19703,-0.65565,0.10417586829953825,5.813253,133199000000.0,116170000000.0,75277000000.0,93525000000.0,13501000000.0,2974000000.0,-55840200000.0,-5.01829658630519
富士紡ホールディングス,3104,繊維製品,プライム（内国株式）,2025-03-31,東京都,77778264064,1.5782342,42912000000.0,6479000000.0,0.16284001,4477000000.0,0.11519,0.10767999,0.7124969973576748,17.802855,19150000000.0,12499000000.0,25052000000.0,561000000.0,8065000000.0,2923000000.0,7948100000.0,0.10218921823017148
日清紡ホールディングス,3105,電気機器,プライム（内国株式）,2024-12-31,東京都,200950185984,0.7529975,494746000000.0,16581000000.0,-0.02775,10277000000.0,0.0252,0.044650003,0.396280053415221,11.7757435,382507000000.0,198881000000.0,371117000000.0,217185000000.0,50411000000.0,69917000000.0,37551900000.0,0.18687168571712567
倉敷紡績,3106,繊維製品,プライム（内国株式）,2025-03-31,大阪府,115759767552,0.9754219,150660000000.0,10312000000.0,0.06043,9014000000.0,0.08141,0.10102,0.6288032667286001,,69347000000.0,39502000000.0,84835000000.0,10951000000.0,15192000000.0,55994000000.0,54683800000.0,0.47239037496715514
ダイワボウホールディングス,3107,卸売業,プライム（内国株式）,2025-03-31,大阪府,246372237312,1.5356469,1136817000000.0,34900000000.0,0.03429,24751000000.0,0.024300002,0.20544,0.34555418724808123,9.303883,287814000000.0,267779000000.0,407778000000.0,20703000000.0,55421000000.0,10409000000.0,127250300000.0,0.5164961011368063
シキボウ,3109,繊維製品,プライム（内国株式）,2025-03-31,大阪府,12702274560,0.36511287,39087000000.0,1346000000.0,0.025929999,914000000.0,0.02283,0.02579,0.41126724369531953,5.9749556,50375000000.0,17211000000.0,25794000000.0,26620000000.0,5903000000.0,1112000000.0,-23802600000.0,-1.873884861137815
日東紡績,3110,ガラス・土石製品,プライム（内国株式）,2025-03-31,東京都,356058333184,2.6143405,109035000000.0,16445000000.0,0.17672001,12837000000.0,0.12614,0.10714,0.5814885367876113,32.99484,87277000000.0,40142000000.0,115256000000.0,52746000000.0,28546000000.0,21020000000.0,42693000000.0,0.1199045100790762
オーミケンシ,3111,繊維製品,スタンダード（内国株式）,2025-03-31,大阪府,1787814912,0.9828563,3407000000.0,236000000.0,-0.01852,300000000.0,0.09798,0.19053,0.1213730324293571,,13899000000.0,7857000000.0,1971000000.0,7443000000.0,937000000.0,73000000.0,-11876900000.0,-6.643249209009842
ＵＮＩＶＡ・Ｏａｋホールディングス,3113,証券、商品先物取引業,スタンダード（内国株式）,2025-03-31,,5886038528,3.683334,2882052000.0,-722180000.0,-0.35068,-740417000.0,-0.43907002,-0.52391,0.3558949422908744,,3222922000.0,2420418000.0,3127878000.0,1920382000.0,854546000.0,181092000.0,31720400.0,0.005389091466035337
トヨタ紡織,3116,輸送用機器,プライム（内国株式）,2025-03-31,愛知県,413556834304,0.89407027,1954216000000.0,42400000000.0,0.03723,16719000000.0,0.01043,0.05866,0.4086658123491205,8.352878,604764000000.0,387452000000.0,668631000000.0,167318000000.0,249721000000.0,33923000000.0,87613100000.0,0.21185262274156205
マーチャント・バンカーズ,3121,サービス業,スタンダード（内国株式）,2024-10-31,東京都,7278827520,1.6395355,4446741000.0,326376000.0,0.18518999,182415000.0,0.02558,,0.255093487678484,,12198157000.0,669196000.0,2379133000.0,11835097000.0,1266740000.0,69161000.0,-9770611300.0,-1.3423331262010725
サイボー,3123,繊維製品,スタンダード（内国株式）,2025-03-31,埼玉県,7859654144,0.43366185,10297819000.0,806022000.0,0.12217,859552000.0,0.07383,0.04101,0.4228833615075732,,21816197000.0,2363302000.0,6557981000.0,12880103000.0,3917933000.0,6601304000.0,-10637303200.0,-1.3534060157240426
シンデン・ハイテックス,3131,卸売業,スタンダード（内国株式）,2025-03-31,東京都,6550934528,0.9038064,43745219000.0,1400721000.0,0.0253,642779000.0,0.017029999,0.105229996,0.44510139196654586,,9231311000.0,9181290000.0,16329813000.0,5968479000.0,6591845000.0,25000000.0,7116002000.0,1.0862575361705706
マクニカホールディングス,3132,卸売業,プライム（内国株式）,2025-03-31,神奈川県,405001273344,1.5559764,1034180000000.0,39650000000.0,0.03168,25279000000.0,0.01931,0.08189,0.45362106829512006,8.307715,294963000000.0,293061000000.0,524936000000.0,75924000000.0,48530000000.0,7958000000.0,235543600000.0,0.5815873072575107
海帆,3133,小売業,グロース（内国株式）,2025-03-31,愛知県,35027386368,7.8501883,2791353000.0,-462211000.0,-0.2933,-737838000.0,-0.29456,-0.33238,0.3239420585257749,43.661972,3093919000.0,1935487000.0,770847000.0,2294622000.0,436604000.0,,-2323072000.0,-0.06632159121419036
Ｈａｍｅｅ,3134,小売業,スタンダード（内国株式）,2025-04-30,神奈川県,8039669248,0.77176327,22895350000.0,2354125000.0,0.03233,1278023000.0,0.05093,0.11736,0.622775899258746,4.390244,6402470000.0,6257553000.0,13421855000.0,3850000000.0,4993572000.0,10934000.0,7027038800.0,0.8740457577590137
マーケットエンタープライズ,3135,小売業,プライム（内国株式）,2024-06-30,東京都,9569286144,7.0406175,19008339000.0,298760000.0,0.02152,-476300000.0,0.01954,0.38021,0.16473581222826458,,4038958000.0,3976241000.0,4334961000.0,2324579000.0,1486785000.0,2642000.0,297852400.0,0.031125874544649837
ファンデリー,3137,小売業,グロース（内国株式）,2025-03-31,東京都,2509649920,2.7709746,2464162000.0,-133605000.0,0.18572001,-183577000.0,0.10371,,0.0531092433758183,31.42857,3957992000.0,507061000.0,1155551000.0,3715790000.0,758883000.0,,-2802441000.0,-1.1166661045696764
富士山マガジンサービス,3138,小売業,グロース（内国株式）,2024-12-31,東京都,3764737024,1.599973,5618929000.0,308095000.0,0.01875,171048000.0,0.01122,0.03484,0.40579396301572274,14.6907215,3368800000.0,3368798000.0,5112032000.0,550000000.0,3200978000.0,38294000.0,1770037800.0,0.47016240144161525
ラクト・ジャパン,3139,卸売業,プライム（内国株式）,2024-11-30,東京都,35696799744,1.1792744,170907000000.0,4455000000.0,0.02945,3146000000.0,0.0231,0.14771,0.3386750168846319,10.75495,53855000000.0,44455000000.0,75826000000.0,32918000000.0,9076000000.0,1327000000.0,22899900000.0,0.6415112885252149
ＢＲＵＮＯ,3140,卸売業,グロース（内国株式）,2024-06-30,東京都,14299587584,2.7451725,12940000000.0,147000000.0,0.01255,-334000000.0,0.01324,0.0373,0.4920665634674923,,5250000000.0,2589000000.0,8311000000.0,1768000000.0,2690000000.0,,3061000000.0,0.2140621176672951
ウエルシアホールディングス,3141,小売業,プライム（内国株式）,2025-02-28,東京都,636292759552,2.4276433,1285005000000.0,36416000000.0,0.043759998,14958000000.0,0.01438,0.07237,0.4286541893324827,25.049164,325501000000.0,236616000000.0,280890000000.0,81249000000.0,35011000000.0,956000000.0,-43941800000.0,-0.06905909165293421
オーウイル,3143,卸売業,スタンダード（内国株式）,2025-03-31,,6764961792,1.2555609,39156014000.0,1162944000.0,0.05583,915103000.0,0.026349999,0.2087,0.31562316676608204,3.5137658,10965389000.0,8023318000.0,14905249000.0,4759611000.0,2858922000.0,429126000.0,4240248200.0,0.6267955873770588
クリエイトＳＤホールディングス,3148,小売業,プライム（内国株式）,2025-05-31,神奈川県,208665313280,1.4505961,457093000000.0,22630000000.0,0.045489997,15685000000.0,0.03498,0.11767,0.6033158466526604,,93840000000.0,84668000000.0,112041000000.0,,37746000000.0,175000000.0,18323500000.0,0.08781286986310176
グリムス,3150,電気・ガス業,プライム（内国株式）,2025-03-31,東京都,53850779648,3.0863585,33340818000.0,6500121000.0,0.19719,4558108000.0,0.13923,0.29529,0.6264359374672313,10.16129,9725641000.0,7048659000.0,21518496000.0,3691557000.0,13850883000.0,2082529000.0,13250625300.0,0.24606190266164743
バイタルケーエスケー・ホールディングス,3151,卸売業,プライム（内国株式）,2025-03-31,東京都,59836555264,0.57262284,600370000000.0,5706000000.0,0.00537,7308000000.0,0.01155,0.06645,0.35372011782543933,,192120000000.0,174880000000.0,187896000000.0,7699000000.0,23099000000.0,45131000000.0,27367700000.0,0.45737425691123423
